,index,slope_val,log_rsq,log_slope_pval,rsq_adj,int_pval,int_val,slope_pval,log_int_val,log_int_pval,log_rsq_adj,log_slope_val,rsq,subj_id,sub_id
0,wfpt,0.08595365609617694,0.008447512871398444,5.4861119102171036e-157,0.008062062091759081,0.0,0.5667922012053178,4.178593386692295e-150,1.1736369894897394,0.0,0.008435708394064156,0.08733794032003961,0.008073871017316603,0,s005
0,wfpt,-0.00907900394330415,3.653782594814636e-05,0.08168234348290052,0.0001854911309326912,0.0,0.6987874943650232,5.137415785943133e-05,1.3038240516507202,0.0,2.448382854980391e-05,-0.004169220898642599,0.00019753723400450784,0,s007
0,wfpt,0.014567667797866689,0.0001523813984766198,0.00034650230713464904,0.000198411426064804,0.0,0.5306305223071549,2.6305509907755237e-05,1.2455819668081547,0.0,0.00014047816722584372,0.013225429950111528,0.0002103139676257193,0,s009
0,wfpt,0.03706428335068368,0.0004964366928811303,1.058772188274136e-10,0.0014522907252320083,0.0,0.5798504128572883,1.3411068111101297e-28,1.248462873661131,0.0,0.0004845375576242317,0.024428398981906338,0.0014641783394806485,0,s011
0,wfpt,0.11075287740060823,0.012578118556213158,7.692569076145133e-232,0.016430359225726776,0.0,0.5629406582499925,5.4502780527416544e-303,1.1442532443857782,0.0,0.012566292861209138,0.11208305792152806,0.016442138643932735,0,s012
0,wfpt,0.11415764356478582,0.04069825871743504,0.0,0.030232232021014105,0.0,0.3508853796258117,0.0,1.0470993204338586,0.0,0.0406853868489675,0.12330230050783138,0.030245076797341897,0,s014
0,wfpt,0.0796184245751987,0.004409927092172361,1.0040767625280837e-82,0.0060706141586762685,0.0,0.5338100610209082,1.8395790900790465e-113,1.1765858629002286,0.0,0.004398074547196207,0.07660850404024518,0.006082446792229468,0,s015
0,wfpt,0.1532220931601844,0.026883110905040364,0.0,0.027376977468376418,0.0,0.5302049012886528,0.0,1.08006178160511,0.0,0.026871525904336835,0.1607867154976713,0.027388556451727775,0,s017
0,wfpt,0.04084490887320447,0.0011683179295248758,5.098057061755526e-23,0.0012555425880609317,0.0,0.5521395330877431,7.753116540480342e-25,1.2150947203527585,0.0,0.0011563555869289477,0.04542315359562226,0.0012675037427744007,0,s026
0,wfpt,0.03995617441914452,0.0009558161198350845,4.0467244409500113e-19,0.0016537389240289802,0.0,0.5878585681645143,3.9878312837784815e-32,1.2403576083708003,0.0,0.0009438512322463843,0.03333267809901458,0.0016656953098669325,0,s027
0,wfpt,-0.020215131672936426,0.0009620409854770307,2.4377262992592052e-19,0.0002762528481040638,0.0,0.5714318926109629,8.648390903759385e-07,1.3233076237832744,0.0,0.000950147393260381,-0.04336197582878176,0.00028815446297025815,0,s028
0,wfpt,0.09922096847964576,0.013245802606097978,1.4502224386287046e-245,0.013080123653886777,0.0,0.5757699394245254,1.0211844854140906e-242,1.1605913499755331,0.0,0.013234055252620669,0.10125810357560866,0.013091872839904983,0,s032
0,wfpt,0.04724894851135013,0.0014235820238640562,1.0739060435306666e-27,0.002061641476454157,0.0,0.5801369541053866,1.3937185188543139e-39,1.2307651882691415,0.0,0.0014116227383963453,0.039816371873842474,0.002073592977173022,0,s034
0,wfpt,-0.01896241064933974,0.0005305902361937287,2.7960644787507673e-11,0.00021930240629053355,0.0,0.6547449871096849,1.1093683161795152e-05,1.3377899116292538,0.0,0.0005186202559573916,-0.036831032970025226,0.0002312759712146395,0,s042
0,wfpt,0.034833868873509484,0.0007145632471535768,9.280837258271104e-15,0.0015534323554589058,0.0,0.5015396673765907,1.843254522805297e-30,1.2248994499996915,0.0,0.0007026667087032257,0.025786939459621322,0.0015653187656261558,0,s049
0,wfpt,0.013552968157538677,3.115591661961847e-05,0.10572016323351238,9.332679657714227e-05,0.0,0.5542619302299745,0.0029476834225780207,1.2572077941006998,0.0,1.9251242174056493e-05,0.008341401440267515,0.00010523058916045436,0,s060
0,wfpt,0.01665595101571409,0.000285953880924672,9.519938392262196e-07,0.00035586313858015917,0.0,0.6820625210283324,2.7210299247149453e-08,1.2808863743024301,0.0,0.0002740522398604339,0.01792335939892655,0.00036776380569358835,0,s062
0,wfpt,0.04760395324424743,0.0013664673465255683,8.452522146031582e-27,0.001895252122308566,0.0,0.5846947231521549,9.500119867859205e-37,1.2280368589125308,0.0,0.0013545785690231016,0.043702549217064734,0.0019071344631444997,0,s063
0,wfpt,0.01574186870973466,6.591331112992815e-05,0.020081759734755622,0.00032828336071566433,0.0,0.6559259163749854,1.2625183899353792e-07,1.286243753480328,0.0,5.3718398125846e-05,0.007528092810568198,0.00034047462788533434,0,s065
0,wfpt,0.03328185151202472,0.0007147772806740393,9.196390009459619e-15,0.0009103867597693993,0.0,0.6013793492487027,1.323849080412405e-18,1.243214348120955,0.0,0.0007028807447717611,0.03306372495747695,0.0009222808253325221,0,s066
0,wfpt,-0.010696261008086027,1.710091278250836e-06,0.7055278462194281,0.0001180998071528272,0.0,0.6149373151503537,0.0009817835640931545,1.2768692979478928,0.0,-1.0266509875345164e-05,0.0012240404035383963,0.00013007458409863837,0,s071
0,wfpt,0.029920760163722967,0.0005456745871897928,1.2780584379475345e-11,0.0007675942366092148,0.0,0.6676749852679835,5.809204984612023e-16,1.2674789794435317,0.0,0.0005337760381123324,0.02796993032851125,0.0007794900021035334,0,s081
0,wfpt,0.053695939834867104,0.0021363397735325584,5.810427653889512e-41,0.00318523957885275,0.0,0.5380065013673271,1.8940747826351656e-60,1.21020222523458,0.0,0.0021244601613962244,0.048099979850748154,0.003197106562512264,0,s082
0,wfpt,0.3110364261708285,0.16568201499380197,0.0,0.1792981786581902,0.0,0.22585076221776304,0.0,0.8844659946738653,0.0,0.16567203571044564,0.2520475393342879,0.17930794903428204,0,s083
0,wfpt,0.01406026591695311,7.938675392282768e-06,0.41555130106830673,0.0001163603899985155,0.0,0.5997131454647964,0.0010619266184104428,1.2744746508466027,0.0,-4.0375642940126966e-06,0.004050449810074831,0.00012833518777588537,0,s084
0,wfpt,0.0514827180354531,0.0018847619057912324,2.449680268245433e-36,0.002649300102952168,0.0,0.5589479249315745,1.32136243486204e-50,1.2158619988699884,0.0,0.0018728792986090204,0.048028296183347,0.0026611734669195197,0,s085
0,wfpt,0.0028920061591166373,2.9372425798257495e-06,0.6225429172136909,-3.797338703703801e-06,0.0,0.6645173777656617,0.40728312165946434,1.2925571582895226,0.0,-9.184521660321465e-06,0.0017908704653196994,8.324066371967476e-06,0,s086
0,wfpt,0.0778056919681547,0.00199610914162629,2.1972485727076938e-38,0.0038977122062434644,0.0,0.6532634808921827,1.5572563932777388e-73,1.2179207299765076,0.0,0.001984227860037935,0.06950245525657445,0.003909570707985033,0,s089
0,wfpt,0.03974183881657717,0.0007807669278985241,5.501259702598402e-16,0.0014029121774967734,0.0,0.5487477497023991,1.0882869170337518e-27,1.2313719421182536,0.0,0.0007688711776060453,0.03151304197898583,0.0014148003795922959,0,s091
0,wfpt,0.033965229285749736,0.0003738868307924248,2.530942896025723e-08,0.0011975330318454436,0.0,0.5843694497167856,1.2131376410070206e-23,1.2560756910299005,0.0,0.00036184285246565473,0.019209779885832,0.0012095669414944332,0,s092
0,wfpt,0.005865974574733521,1.2461911353067734e-05,0.31505201878573247,1.9826866254679665e-05,0.0,0.7418162995260607,0.10646467446855633,1.3220593872151154,0.0,1.1592893289780193e-07,-0.004113686223049549,3.217245290554338e-05,0,s093
0,wfpt,-0.0004519798435316854,1.6890893866472467e-05,0.23360022071959358,-1.1752229886585752e-05,0.0,0.5068259697060631,0.9097959507533708,1.2590053102210708,0.0,4.986049595090414e-06,-0.005194383439992019,1.5281365228769772e-07,0,s094
0,wfpt,0.003560863172623328,1.1306663836085917e-05,0.3312327732472312,-1.2782326330729177e-07,0.0,0.6690981611674658,0.3199098272941521,1.3026338750083486,0.0,-6.696789467408593e-07,-0.0037474671661863503,1.1848369599221087e-05,0,s097
0,wfpt,0.00911885473971702,1.1305807198436213e-05,0.3298046066099737,7.325963476467745e-05,0.0,0.6266464333128787,0.007480367163968586,1.2834183635896128,0.0,-5.991035636476738e-07,0.003580792946173944,8.516366624555793e-05,0,s098
0,wfpt,-0.009885544205221385,0.00018099650577718673,0.00010617411647817634,7.521392224141277e-05,0.0,0.6805943355718853,0.007118626872577092,1.3193324164556661,0.0,0.00016895020341467504,-0.01634907095320895,8.726135397030266e-05,0,s103
0,wfpt,0.010478446564418813,0.00030668327825611463,3.8570229928702637e-07,0.0001155494015030456,0.0,0.4787182260634673,0.001067650051623326,1.2227331513382813,0.0,0.00029478188397624727,0.01599596099828555,0.00012745292952831555,0,s106
0,wfpt,0.012705241735446314,2.8565798460000735e-07,0.8772635013541868,9.696110041135242e-05,0.0,0.7045565183650249,0.0025611449102416997,1.30948337520274,0.0,-1.169081679086581e-05,0.0007495719491547176,0.0001089361305183223,0,s108
0,wfpt,0.0011493121413316439,1.9696354150999795e-06,0.6842013624157592,-8.886267126584357e-06,0.0,0.4230824031755708,0.614574435358848,1.2282414688126482,0.0,-9.936095185736349e-06,-0.0010520380972238279,3.018742293359189e-06,0,s110
0,wfpt,-0.029156645364808935,0.0010376504823645938,3.67291585580391e-20,0.0008733548472030783,0.0,0.7121094546109603,1.9373543391795326e-17,1.348183299063908,0.0,0.0010253899660347399,-0.03783125313998114,0.0008856142202647854,0,s111
0,wfpt,0.07583691850363924,0.007574085853317092,4.462386061808667e-140,0.007395242132361313,0.0,0.494615429318098,5.062666612096185e-137,1.164372827298776,0.0,0.007562200228342197,0.07757680389570284,0.0074071297568583105,0,s112
0,wfpt,0.02807091758757305,0.0006248491262551559,4.2977337444134347e-13,0.0008248659661854729,0.0,0.6607443151237075,5.0545207160606034e-17,1.2660625261285863,0.0,0.0006129515197541568,0.027042100423751603,0.0008367610498654088,0,s121
0,wfpt,-0.015296147634131736,0.00014465348523073907,0.0004906979401716922,0.0002624377432567382,0.0,0.5669209463395265,1.580893605895352e-06,1.2799917605720563,0.0,0.00013274945338870303,-0.011472931572518198,0.0002743395225904832,0,s128
0,wfpt,0.023121466064742198,0.00020486457799828717,3.3469201998818125e-05,0.0005494102201939466,0.0,0.6060898728758926,6.536346343802459e-12,1.2654707721787628,0.0,0.00019296197156215555,0.015241227456566545,0.000561308583147957,0,s129
0,wfpt,0.01876489134421177,0.00026994755183751273,1.9155039597677432e-06,0.00032291015768937115,0.0,0.6200985026176867,1.1355027008979744e-07,1.2650287235786994,0.0,0.0002580457202171482,0.01842918942612054,0.00033481121710488004,0,s142
0,wfpt,0.04703360537136419,0.015925860650004453,2.755177816228615e-287,0.007522671981255669,0.0,0.4235998395100161,1.5631363034910412e-138,1.1359454593015168,0.0,0.015913819510840033,0.06705472277827312,0.007534629683493166,0,s145
0,wfpt,0.05092858347391874,0.002085000636865453,5.1031144295832535e-40,0.0027335097886133086,0.0,0.676703998580649,3.751381794254662e-52,1.2467373747227395,0.0,0.0020731204135343573,0.04892469232690735,0.002745382150072473,0,s149
0,wfpt,0.024235813276928697,0.00016040557746987982,0.00024179563275367741,0.0006207984167200253,0.0,0.5748341255485871,3.0719094404194944e-13,1.2590388340848429,0.0,0.00014850244174735572,0.013349178365133607,0.0006326959298045276,0,s161
0,wfpt,-0.00025067948053517867,2.7811099457708544e-05,0.12754038619835326,-1.1902457804691124e-05,0.0,0.519954743884331,0.9373988370871792,1.2488209660943097,0.0,1.5835097770144912e-05,0.004898521439487068,7.387607314779387e-08,0,s163
0,wfpt,0.07902322809681851,0.00839874556544662,4.3409713138360944e-156,0.008271421442727078,0.0,0.6359311278712456,5.825636778359245e-154,1.2003066310494033,0.0,0.008386940507535301,0.08052838929479955,0.008283227875881649,0,s165
0,wfpt,0.06432234583084526,0.002880573471645498,1.2331132098712052e-54,0.0048666578034094465,0.0,0.47896059661911705,2.473123985087937e-91,1.1867736666082158,0.0,0.002868702719645122,0.05407140498579591,0.004878504769947112,0,s168
0,wfpt,-0.0002649473119328274,7.802694856673398e-06,0.41818528468988847,-1.1823205735117526e-05,0.0,0.48923270504687855,0.9339222676739735,1.2419242815554614,0.0,-4.102257610050231e-06,0.0026587656643946647,8.183864885769054e-08,0,s170
0,wfpt,0.02103707317006244,0.00011943655105595141,0.0015376283781079246,0.00038551191914681926,0.0,0.5336745561433961,7.547787320838954e-09,1.2474576466226024,0.0,0.00010753292759535515,0.013013856770630411,0.0003974122332943697,0,s173
0,wfpt,0.03931825601198784,0.000721317164981583,6.955487430044571e-15,0.0014019798457222121,0.0,0.645832513318064,1.132175595346977e-27,1.2580348049495909,0.0,0.0007094207069369141,0.032118757946630994,0.0014138680589170782,0,s179
0,wfpt,0.003568527111821193,0.00011711590320784282,0.0017094147492240854,1.8506843864063427e-06,0.0,0.5898200533407161,0.2824130265146749,1.2918808153958112,0.0,0.00010521225211979068,-0.012687714024560037,1.3755565983930573e-05,0,s180
0,wfpt,0.005861914214639712,0.00027383013624981967,1.6164814533712734e-06,3.435097186144098e-05,0.0,0.5291839057286373,0.048706689416397386,1.2399473503001737,0.0,0.00026192835085181443,0.01403761629297258,4.625546654624113e-05,0,s182
0,wfpt,0.05028779096090656,0.0020875649737449598,7.742365556481693e-40,0.0027032295765979653,0.0,0.5865055660885781,2.6642198292130076e-51,1.2237196980785736,0.0,0.002075613640359353,0.04770058304961174,0.0027151733935349975,0,s184
0,wfpt,0.004551725544475893,5.656163908962508e-05,0.03285729703894226,1.0193484500709005e-05,0.0,0.6776908025747967,0.1772488009458081,1.2889364554543792,0.0,4.4139672849885514e-05,0.007289658843090307,2.2615872437459217e-05,0,s187
0,wfpt,0.07198251591174054,0.0046097128982801605,2.1458893511077147e-86,0.005408296050286365,0.0,0.5243925394703598,2.7543886979713937e-101,1.1789505384532035,0.0,0.004597862731763103,0.0720029673582464,0.005420136568672906,0,s190
0,wfpt,0.007332634362965704,0.00023519783812342432,9.94257146405986e-06,5.0788686395297766e-05,0.0,0.5042360722666945,0.022387322859638768,1.2296280790727034,0.0,0.00022315175339349125,0.013642199349304725,6.283641240767412e-05,0,s192
0,wfpt,0.04512215405625744,0.0011053574552881695,5.148817963213243e-21,0.0018179659758416067,0.0,0.6454185609843637,9.768063298812954e-34,1.2539809630766903,0.0,0.0010928709600940278,0.0351963538479837,0.0018304434072347053,0,s196
0,wfpt,0.0642440438588938,0.00347631201681331,1.4112538582297429e-65,0.00423875101173643,0.0,0.6453133882447378,8.479467778023821e-80,1.2207087085820623,0.0,0.0034644483571073525,0.0641720441898373,0.004250605453443912,0,s198
0,wfpt,0.00608596293010771,2.6143834553904455e-06,0.6393433713532852,2.79522015635969e-05,0.0,0.5146936235378672,0.0672893378164456,1.2529310689543756,0.0,-9.290630778480136e-06,0.0016002125762062669,3.985677242512864e-05,0,s205
0,wfpt,0.002283177303440501,1.0442252808662289e-05,0.34899819185480196,-5.757818367424505e-06,0.0,0.5545755452296292,0.47240406166628246,1.2594180161625306,0.0,-1.463093435072338e-06,0.0030004583558734116,6.147153808533368e-06,0,s206
0,wfpt,0.04273096607579656,0.0005621690303381222,6.301392226073566e-12,0.002238254951897778,0.0,0.5660194318168914,4.7088118442783026e-43,1.24866340491037,0.0,0.0005502705359756721,0.021606713024511948,0.002250133209318106,0,s207
0,wfpt,0.039954241496472066,0.00043912841025472993,1.749052898111127e-09,0.0016703440431042882,0.0,0.6308763992715223,4.5984721103889693e-32,1.267150512290474,0.0,0.00042701222717655973,0.02074486869501208,0.0016824451553111297,0,s209
0,wfpt,-0.013677486656459183,0.00018889002982003245,7.507258055134569e-05,0.00019646992105304406,0.0,0.6907596104249022,3.178287945770787e-05,1.3176183515197022,0.0,0.0001768435322782036,-0.013599697351160712,0.00020851589184878172,0,s212
0,wfpt,-0.004515079764005767,9.144781601022611e-05,0.005578238229840189,1.1805007320342398e-05,0.0,0.7524969272732667,0.15817524704157337,1.332469509001707,0.0,7.954385934239028e-05,-0.010101970818396755,2.370977041266098e-05,0,s216
0,wfpt,0.11231140080999788,0.013013663124678554,7.573881040101474e-240,0.013514120084720083,0.0,0.6926311555557739,2.869882655371622e-249,1.1876672358556402,0.0,0.013001842645902095,0.10624496704207652,0.013525934428363917,0,s218
0,wfpt,0.13328757063104205,0.01751736460791553,0.0,0.02209756045059197,0.0,0.4991284633409106,0.0,1.1089794035578897,0.0,0.017505668107577588,0.129067126521515,0.022109202284894103,0,s226
0,wfpt,0.00795804552584781,1.2579992477390611e-05,0.3039760475774385,7.622009272556518e-05,0.0,0.6497486413462163,0.006513223393979846,1.2893465290127177,0.0,6.74813421142062e-07,0.0029784115358001684,8.812408896252677e-05,0,s233
0,wfpt,0.0033276027806771,9.302464592519932e-06,0.3767171578962848,7.083826767395607e-07,0.0,0.5736798766577633,0.30333142112765327,1.2665355529801507,0.0,-2.6024700194859918e-06,0.0029507819174705366,1.2613277873274598e-05,0,s237
0,wfpt,0.0104854615556823,4.0687093396996055e-05,0.06611246298468784,9.616306809834274e-05,0.0,0.6979218706312946,0.002727019018913682,1.2973105865979524,0.0,2.8639100518867977e-05,0.006447107990051992,0.00010821024742491137,0,s238
0,wfpt,0.028810882584212327,0.00019543777747910163,5.0819218236836537e-05,0.0010635539265855254,0.0,0.655374748835176,1.9620543437552904e-21,1.2821311483174576,0.0,0.00018353463369413792,0.01250930713135863,0.0010754461687082495,0,s244
0,wfpt,0.5738053349108598,0.45165128838082647,0.0,0.5584233316866746,0.0,0.10011083866185723,0.0,0.6427837446639224,0.0,0.4516446622106661,0.4403576003084516,0.5584286200933419,0,s254
