,index,log_slope_pval,log_int_pval,log_rsq_adj,log_slope_val,log_int_val,log_rsq,int_pval,slope_pval,rsq_adj,slope_val,rsq,int_val,subj_id,sub_id
0,wfpt,3.3957878612404974e-07,0.0,0.00012081749089754013,0.0171294999843973,1.240145072535785,0.00012564784844759647,0.0,5.615601767461755e-16,0.00031187564471280016,0.023524030252370133,0.0003167050792721726,0.5281041327021391,0,s005
0,wfpt,0.3399553749741111,0.0,-4.382186495899276e-07,0.002195838179811613,1.2651681648084634,4.4637683122017435e-06,0.0,0.2971798629828497,4.255513652573484e-07,0.002341016972243513,5.327534092880448e-06,0.5861838646151236,0,s007
0,wfpt,9.202171639049252e-05,0.0,6.855352828583072e-05,0.01057637901506657,1.291855589215948,7.33493855631373e-05,0.0,1.2272288617461675e-05,8.6905919778002e-05,0.010197634143604889,9.170168903382958e-05,0.6898954178874452,0,s009
0,wfpt,0.0,0.0,0.010701897835019292,0.15285839891385097,1.0721384382369035,0.010706608800796102,0.0,0.0,0.013262979744557257,0.14823791594320618,0.01326767851464783,0.4685460753296549,0,s011
0,wfpt,0.6163199578174263,0.0,-3.6093094115674518e-06,0.0012098560465675498,1.2471645896883414,1.2100083167654319e-06,0.0,0.7032424053331165,-4.119934695179239e-06,0.0008791937487671302,6.993854939629784e-07,0.5068904724092009,0,s012
0,wfpt,0.034731606534693205,0.0,1.6869948981868e-05,0.006532040967961708,1.2567328133447986,2.1747939265015503e-05,0.0,0.02989654381438611,1.812315998250824e-05,0.005751894208968204,2.3001144152434705e-05,0.5512135453135573,0,s014
0,wfpt,5.910453000427727e-11,0.0,0.00019974340537887159,0.020943338817365147,1.2181231149244542,0.00020451574441915366,0.0,5.0371699658950743e-14,0.0002659116933624306,0.021925408095905534,0.00027068371656213674,0.46808587226300313,0,s015
0,wfpt,1.3353095396335484e-110,0.0,0.0023758249288415856,0.06469033463659535,1.1850812244582003,0.002380586880808333,0.0,1.7275331600386568e-169,0.0036643385474937062,0.07104955551985478,0.003669094349008084,0.5185497724865842,0,s017
0,wfpt,0.49659555212449413,0.0,-2.5609426237416244e-06,0.0016522170855285817,1.2529113766494082,2.200997009094152e-06,0.0,0.9192562829231146,-4.713015984370017e-06,-0.0002352655086800921,4.8933896379388386e-08,0.5150138399152161,0,s026
0,wfpt,0.0,0.0,0.3408111123263793,0.5906914707085191,0.5388615390483669,0.3408142739189417,0.0,0.0,0.3495845277022629,0.584905584394358,0.34958764721589264,0.3093634377300364,0,s027
0,wfpt,0.00040653575988767614,0.0,5.543005563501957e-05,0.010678272821356461,1.2592596127477256,6.0249088834951614e-05,0.0,7.281554416612203e-05,7.101639637063784e-05,0.010618791582425013,7.583535445532252e-05,0.5752115130784847,0,s028
0,wfpt,0.3113941529749834,0.0,1.1817851408579827e-07,-0.003223062952611766,1.2775849098087524,4.891470423928901e-06,0.0,0.2353863200155997,1.9476061478007622e-06,-0.0032551924920107746,6.720889325295687e-06,0.5800500508175588,0,s032
0,wfpt,0.8719487367112518,0.0,-4.638232927955954e-06,-0.0004171226024260559,1.2619024154192857,1.2371659663390489e-07,0.0,0.9226803375823545,-4.7170910120186704e-06,-0.00023018597240027135,4.48588880486156e-08,0.5386191568855812,0,s034
0,wfpt,1.329942309435726e-06,0.0,0.00010681856877392537,0.013325132408109425,1.2265341780284622,0.00011159135137162046,0.0,1.3809308296437527e-08,0.00014898347770719855,0.014562352146648548,0.0001537560590394449,0.4708562032942827,0,s042
0,wfpt,0.09357118290512283,0.0,8.669164633157145e-06,0.004226571064287012,1.2386110468544786,1.345383504225417e-05,0.0,0.03167555259096494,1.7301377951306485e-05,0.004729070926344045,2.2086007057775525e-05,0.48313406444758483,0,s049
0,wfpt,1.2628524662855382e-05,0.0,8.62304566303651e-05,0.019582820709436573,1.2430010881966709,9.100333750111655e-05,0.0,2.7136355781050324e-10,0.00018552465978038946,0.02338376754433555,0.0001902970666909365,0.5451092554229702,0,s060
0,wfpt,0.005655445556801057,0.0,3.1851267217386514e-05,0.006854082894262268,1.2357651275550747,3.6635826706876706e-05,0.0,3.715704022523134e-05,7.660733473491277e-05,0.009776725430357925,8.139168007947895e-05,0.48371578961957246,0,s062
0,wfpt,0.11775493307129402,0.0,6.906670945938664e-06,-0.005182699353611357,1.2635678170634037,1.1679930452368481e-05,0.0,0.17554025832132897,3.985655451455017e-06,-0.0040830482235516535,8.75892890073171e-06,0.526724935658228,0,s063
0,wfpt,0.8029608536707801,0.0,-4.7723148377532e-06,-0.00047306099823679355,1.1892735274955362,3.1684567025624943e-07,0.0,0.9357980768303791,-5.056088574484363e-06,-0.00015475258932016642,3.302157935980432e-08,0.3193802411793586,0,s065
0,wfpt,0.8819532562417679,0.0,-4.735878792905268e-06,0.0004783778272884412,1.2796304695442906,1.0678260431440378e-07,0.0,0.9633212099916694,-4.832420892997291e-06,0.0001116259488091239,1.0240971848318736e-08,0.6166087850490733,0,s066
0,wfpt,0.27950474157167005,0.0,8.149191006445733e-07,-0.0029355579365366175,1.2803606106382475,5.6226306044404595e-06,0.0,0.360505889645903,-7.878223005075569e-07,-0.0022645954148973377,4.019896908791232e-06,0.6075073213056725,0,s071
0,wfpt,6.728445469756154e-08,0.0,0.0001349631779662408,0.015085862359962458,1.2499915595818343,0.00013975871673055362,0.0,4.489129716174684e-09,0.00016017701529513761,0.0147338656681886,0.00016497243312918464,0.5526498223043287,0,s081
0,wfpt,6.941438261671501e-19,0.0,0.0003703184262078274,0.029644280751767366,1.2230046493667017,0.0003750785902161269,0.0,1.0983633216602507e-23,0.0004744105000729082,0.028543822261523254,0.00047917016840226534,0.5164312126076627,0,s082
0,wfpt,0.3670524032410498,0.0,-9.004480643337587e-07,-0.00198101297177717,1.2485306950853032,3.930870934976127e-06,0.0,0.050376912720323706,1.3666129216272083e-05,-0.0035327849741567147,1.8497004408257745e-05,0.5064186556724583,0,s083
0,wfpt,0.10742827921598068,0.0,7.633904779091871e-06,0.0031964399579759613,1.203849322269245,1.2430054238343757e-05,0.0,0.27936998426591125,8.161098156156399e-07,0.002013043300032877,5.61229197426627e-06,0.36457827237272206,0,s084
0,wfpt,7.991281728262043e-75,0.0,0.0016004615443914183,0.03812819379005064,1.2572152823957798,0.001605250054352858,0.0,3.214282393371545e-107,0.002312843872365411,0.041122141728080125,0.00231762896560872,0.6697862510255386,0,s085
0,wfpt,0.005506509213511187,0.0,3.215863355721105e-05,0.007196306788051464,1.2612391698987642,3.6954665391220054e-05,0.0,0.041337371132287776,1.5166184601955734e-05,0.004727500400197051,1.996229793499449e-05,0.5820008278408639,0,s086
0,wfpt,0.22976517588643106,0.0,2.1316826347428375e-06,-0.003247867036207379,1.2758351353022874,6.950972695540791e-06,0.0,0.16107044744986945,4.646562255850029e-06,-0.0034399483545409894,9.46584019667629e-06,0.5885143177249288,0,s089
0,wfpt,0.0,0.0,0.031796815467219464,0.22409316405822985,0.9830413998688061,0.03180142598052915,0.0,0.0,0.03587681419445388,0.2174988815493039,0.03588140527910566,0.4343783156435721,0,s091
0,wfpt,0.0015225439305214415,0.0,4.3410304172653014e-05,-0.00947260845231352,1.2578492270805628,4.8206282041607373e-05,0.0,0.013539688777656536,2.444697973746912e-05,-0.0065536514370218135,2.9243048558003082e-05,0.48912763270893134,0,s092
0,wfpt,5.4381928130445823e-05,0.0,7.332621306233023e-05,0.015295900994645499,1.23657070560222,7.812204744894746e-05,0.0,5.3083441873717446e-05,7.354584415641963e-05,0.013335117324642737,7.834167748965726e-05,0.5087335663709801,0,s093
0,wfpt,0.24733845438718186,0.0,1.6108725489072384e-06,-0.0034210590345144145,1.2303267916526892,6.372792315745279e-06,0.0,0.23084044237969553,2.0746898766743627e-06,-0.0033213760491280784,6.836607434834718e-06,0.416159245315486,0,s094
0,wfpt,0.29154254861227114,0.0,5.35668545409429e-07,0.0031667892585464583,1.2669316728386726,5.297593432374015e-06,0.0,0.14554087692109274,5.325667933986367e-06,0.003827417744896793,1.008757001130789e-05,0.5674238524649431,0,s097
0,wfpt,2.764356136288832e-20,0.0,0.0004294652100093055,0.016224499147583712,1.1744395648269932,0.00043456758483151336,0.0,8.384396860443158e-09,0.00016419196075956322,0.010635815885153525,0.00016929318988834208,0.35750328328826114,0,s098
0,wfpt,0.7934663881113209,0.0,-4.435537476421558e-06,-0.0007736787449901805,1.2650849332035476,3.264110830514255e-07,0.0,0.9253051423168654,-4.720093806032111e-06,-0.00024673887837543037,4.185610846807464e-08,0.5494881734816067,0,s103
0,wfpt,0.8748143996039963,0.0,-4.643842295370959e-06,-0.0003223491628123708,1.219828960568142,1.1819796186252063e-07,0.0,0.7264771943219644,-4.1792222025272e-06,-0.0006585391920861054,5.827251362555685e-07,0.409987677300218,0,s106
0,wfpt,0.0,0.0,0.01808711196625512,0.1343200104633782,1.122130806830978,0.018091798923653646,0.0,0.0,0.020720462019228836,0.1353276830162083,0.020725136406877342,0.5721940155645102,0,s108
0,wfpt,0.9992517462352,0.0,-4.9751695079258695e-06,-2.3884064175479225e-06,1.2030570717602613,4.374389739325579e-12,0.0,0.9557374413699709,-4.959847124341721e-06,0.00013644785562532498,1.532668181258856e-08,0.34125604705568513,0,s110
0,wfpt,1.3274906171503858e-29,0.0,0.000608797798601235,0.029939351207623935,1.2166453705653608,0.0006136025870964179,0.0,4.0142710957121595e-34,0.0007080835794210927,0.02609944779875896,0.0007128878905784397,0.510266036724862,0,s111
0,wfpt,0.6237996744731797,0.0,-3.6163928716081983e-06,0.0016086126806829047,1.2507914604945771,1.1455517870961884e-06,0.0,0.2891535460840106,5.884024081304062e-07,0.0030656603997068856,5.350327043962544e-06,0.5062355911714278,0,s112
0,wfpt,0.0012127296792482994,0.0,4.531460554857425e-05,0.007805341107263743,1.2356201050077933,5.009910061981593e-05,0.0,0.0002769645795441094,5.846833464262513e-05,0.008132952552405023,6.32527667770999e-05,0.49295812706966136,0,s121
0,wfpt,0.24133586258658712,0.0,1.7751559847623e-06,0.0031051633405671667,1.231603558627035,6.537074969337198e-06,0.0,0.09699749528706789,8.353564213692266e-06,0.004185271512906032,1.3115451872325323e-05,0.45087688390589786,0,s128
0,wfpt,0.00021640146915141874,0.0,6.068324868491182e-05,0.009674354254645665,1.2300461318993303,6.546767022164168e-05,0.0,3.571418015042887e-05,7.696716120386693e-05,0.01036037496631417,8.175150482681026e-05,0.47482029159910444,0,s129
0,wfpt,0.013405351351465944,0.0,2.4356389481727803e-05,0.006150275615836823,1.248379882805376,2.911822361162386e-05,0.0,0.07933093170635287,9.897977058082041e-06,0.00371505451922632,1.4659857362375739e-05,0.5272262059644061,0,s142
0,wfpt,0.010850712666565145,0.0,2.6648556520458833e-05,0.005753113501532198,1.2238395584755284,3.150281965491608e-05,0.0,5.9088835502283434e-05,7.345274147096958e-05,0.008550866913560148,7.830677739950609e-05,0.44033136279763885,0,s145
0,wfpt,0.3333693827001478,0.0,-3.058623752050238e-07,-0.0026063408628250496,1.2720116725562858,4.456066518998547e-06,0.0,0.48728803052819003,-2.4642525029427986e-06,-0.0016715977397719398,2.2976866693724673e-06,0.5594202078421184,0,s149
0,wfpt,0.0037534863032571172,0.0,3.540356046138893e-05,-0.00772546608559916,1.2622030419274097,4.018810295414177e-05,0.0,7.308412323840687e-05,7.047340000521096e-05,-0.009668385025098168,7.525777469885586e-05,0.5240395409219918,0,s161
0,wfpt,0.19121113005734797,0.0,3.4051600313889097e-06,0.0031119128666513233,1.2513251827557244,8.212859082035173e-06,0.0,0.013633578326559108,2.444704528048458e-05,0.005638298890594832,2.9254643167719863e-05,0.5264628563250849,0,s163
0,wfpt,0.003452156126912376,0.0,3.5959880903435604e-05,-0.0099929839166896,1.2902901902287187,4.072163710278076e-05,0.0,0.01673067910115165,2.24972169639015e-05,-0.007090216058103039,2.7259037271520903e-05,0.594841857046849,0,s165
0,wfpt,0.09525606334155556,0.0,8.491644785002528e-06,0.005699706175517474,1.2273134952782905,1.325353178616151e-05,0.0,0.023813888339073615,1.9562617946999872e-05,0.0068608505380141,2.4324452228996485e-05,0.4378402791765014,0,s168
0,wfpt,0.005266729174278246,0.0,3.497665576857045e-05,0.00842179293331742,1.244524524917828,4.013114122125572e-05,0.0,0.004550479197217797,3.6339807295893145e-05,0.007325556360064277,4.149428572197689e-05,0.5246462841515607,0,s170
0,wfpt,0.5907076724361073,0.0,-3.3845925786479825e-06,-0.0012974722329465206,1.2379790188628839,1.377350976161651e-06,0.0,0.6584341096866311,-3.831309734581012e-06,-0.001043777207053096,9.306359476379811e-07,0.4583513330503352,0,s173
0,wfpt,0.2089998669783702,0.0,2.7939695118606167e-06,0.0035236647501657344,1.2576725552762362,7.624897226610194e-06,0.0,0.1888223309218366,3.511085892693444e-06,0.0034392841265515257,8.342010143103096e-06,0.5442573007336926,0,s179
0,wfpt,0.3676574682082602,0.0,-9.103027913681672e-07,-0.002036889819961845,1.2182466694357226,3.920689495062746e-06,0.0,0.7215179228334232,-4.217220268776245e-06,-0.0007869075390316062,6.137413165463457e-07,0.40845601211100335,0,s180
0,wfpt,0.1801178701257342,0.0,3.8026922009049002e-06,0.0035739721924417864,1.2525762928403052,8.575966523483025e-06,0.0,0.12719063286402765,6.331641314916148e-06,0.0038429933697108542,1.1104903566150348e-05,0.5273219082304081,0,s182
0,wfpt,0.0007716761176326015,0.0,4.932068944574208e-05,0.010420453436338316,1.2749458794730781,5.410516534898324e-05,0.0,5.475381051458741e-08,0.00013655086442632136,0.013844976323773343,0.00014133492295831385,0.6244303516258207,0,s184
0,wfpt,0.2940299073538502,0.0,4.813465112052384e-07,0.0028865511077867598,1.2629679344179623,5.243271656740767e-06,0.0,0.6533466505482073,-3.801425824789817e-06,0.001100395611304214,9.605197150985845e-07,0.5590984129474668,0,s187
0,wfpt,1.647261706651164e-05,0.0,8.361177847626688e-05,0.010560148995777605,1.2540970667408065,8.837330776079177e-05,0.0,6.701133054759068e-06,9.179076298071465e-05,0.01068476068089517,9.655225331750561e-05,0.547978337789157,0,s190
0,wfpt,2.6208299554868845e-07,0.0,0.00012205477957949462,0.012990568889454206,1.2321268016137927,0.00012683890747111626,0.0,4.636892430706108e-10,0.0001809639248592232,0.015034737086454964,0.00018574777088753436,0.49086237819277895,0,s192
0,wfpt,0.32493581021770135,0.0,-1.574608330390248e-07,-0.004489821963476779,1.2961795815877803,4.9187078655643646e-06,0.0,0.6031266096647145,-3.7040587901326916e-06,0.0021749761829295174,1.3721279117362428e-06,0.6744061958373575,0,s196
0,wfpt,0.644631623733718,0.0,-3.748906815648212e-06,0.0013137847950025205,1.2743907049580683,1.0130384739959197e-06,0.0,0.6318662001945821,-3.6688917919303066e-06,0.001217848702777689,1.093053116685283e-06,0.5845646358279974,0,s198
0,wfpt,1.094241741375135e-19,0.0,0.000387696124943937,0.030693065551533383,1.1918391086107771,0.0003924562062008752,0.0,1.9817299598727696e-27,0.0005557330911163394,0.03309864855828088,0.0005604923721933552,0.4135125686520835,0,s205
0,wfpt,2.7550787728960493e-08,0.0,0.00014465372471650362,0.013786056054563962,1.212369007434869,0.00014949566267385972,0.0,6.641389625014527e-13,0.00024523944100629524,0.01672199122540942,0.0002500808918634023,0.42964668281625823,0,s206
0,wfpt,1.323374328754769e-33,0.0,0.000706889627127838,0.03997607701291998,1.2081497600540667,0.0007117642514449241,0.0,3.848911822497331e-40,0.0008527131745817984,0.03820381108116002,0.000857587087561118,0.5071815613348771,0,s207
0,wfpt,0.011205356836281585,0.0,2.5930570685450682e-05,-0.006419069809331223,1.2412453913021857,3.0703739385185e-05,0.0,0.010208091669881379,2.672178624341104e-05,-0.006328403190304397,3.1494951166499696e-05,0.4548668435339809,0,s209
0,wfpt,1.3268377031087324e-24,0.0,0.0004943448960671448,0.024310506046285534,1.2886406555596017,0.000499104514800286,0.0,2.981038746636479e-44,0.0009220128744666933,0.027985455026638798,0.000926770411346034,0.7376272641483184,0,s212
0,wfpt,0.8239735874934413,0.0,-4.547992616954488e-06,0.0006780082770060473,1.2596009801254948,2.367410325554431e-07,0.0,0.7673999584031969,-4.366142370759718e-06,0.0008168602515636024,4.185904084463843e-07,0.5360341169389169,0,s216
0,wfpt,0.020707204829540648,0.0,2.127765240600432e-05,-0.00776122943253886,1.2853017633459336,2.6167547820254988e-05,0.0,0.026704128268546814,1.9119092571129315e-05,-0.006655686811235349,2.4008998540825388e-05,0.5948711033435243,0,s218
0,wfpt,2.003198989572863e-180,0.0,0.0038942411461947435,0.06948232851365121,1.1638854260410365,0.0038989845295387404,0.0,9.573205219465862e-250,0.005405796174964728,0.07619798719413484,0.00541053236039335,0.4603568231083881,0,s226
0,wfpt,6.513438528971561e-168,0.0,0.0036212308016160266,0.08072649812275687,1.165602882830783,0.0036259754850154202,0.0,4.4156221254875903e-218,0.0047155784713218685,0.08098352708881776,0.004720317943517127,0.5203391444948751,0,s233
0,wfpt,0.5350446831771789,0.0,-2.9506089855857454e-06,0.0013618867864866012,1.2371589864307246,1.8455912389470086e-06,0.0,0.546523883971699,-3.0523853782327137e-06,0.0013111762694748494,1.7438153344651042e-06,0.46368319497391286,0,s237
0,wfpt,8.390350150170177e-05,0.0,6.889482784866452e-05,0.0096165687600296,1.2205207222493388,7.365642721424148e-05,0.0,2.814389587327543e-05,7.875614300456579e-05,0.009842034911487043,8.351769541126153e-05,0.44229737710262945,0,s238
0,wfpt,3.1492646595690396e-67,0.0,0.0014334722239687236,0.06099881707021911,1.1986185868245145,0.0014382615348420558,0.0,5.35565549560124e-86,0.001846157909092705,0.059615115250826245,0.0018509452406486604,0.5531836425234626,0,s244
0,wfpt,7.03078798390946e-24,0.0,0.00047861634891144256,0.03039721388237413,1.247356772731655,0.00048337599721282043,0.0,1.4330573317114498e-32,0.0006675466573837774,0.031206054422032073,0.0006723054060127076,0.6051418803158882,0,s254
